pig_id,sample,label,EIT,NIRS,EIS
10,45,0,14.71688924,73.03302453,504.062545
10,46,0,14.5602641,75.14636841,500.0838839
10,47,0,14.52052255,76.87039425,497.097058
10,48,0,14.45732333,77.75163224,482.001833
10,49,0,14.51255897,76.12783985,484.8663229
10,50,0,14.58498228,73.22229867,483.6192196
10,51,0,14.52637202,72.14686543,487.5181895
10,52,0,14.57407491,72.55554427,487.8159273
10,53,0,14.64460248,70.6140495,488.1706433
10,54,0,14.72432927,69.86136047,489.0114243
10,55,0,14.73826818,71.77662178,498.6714929
10,56,0,14.68515905,72.86155486,495.6678098
10,57,0,14.56981487,74.98442876,491.7213334
10,58,0,14.78419079,74.45010652,489.47365
10,59,0,14.80966005,75.40146321,496.8360528
10,60,0,14.87297762,75.17762223,496.4078007
11,1,0,14.72006393,73.40365385,499.4710528
11,2,0,14.6389868,72.7563675,492.3914331
11,3,0,14.56052501,74.67983165,499.5653414
11,4,0,14.71089949,74.65246441,503.908924
11,5,0,14.70155574,75.35696797,501.4072097
11,6,0,14.71850848,74.59092164,499.1592691
11,7,0,14.87370617,72.31346614,507.904908
11,8,0,14.81644031,72.54144527,510.473748
11,9,0,14.76853425,74.95897923,514.156294
11,10,0,14.64704681,74.02779657,515.0170849
11,11,0,14.81183738,73.73763173,516.0779032
11,12,0,14.81987284,70.81464498,507.1707232
11,13,0,14.74549931,71.0211669,495.028934
11,14,0,14.56605209,73.15930125,493.2278459
11,15,0,14.51698349,72.76461373,488.727124
11,16,0,14.47870532,74.63100926,499.3013703
11,17,0,14.32345344,79.45605593,497.9727313
11,18,0,14.64940107,77.43110889,509.8188122
11,19,0,14.63377959,80.00342996,508.6338201
11,20,1,14.70529093,75.44061322,506.1920546
11,21,1,14.81140036,73.30846003,489.6062444
11,22,1,14.88972968,73.51021363,499.2677488
11,23,1,14.72272943,73.28165949,491.1878042
11,24,1,14.9439381,68.32675239,492.8914332
11,25,1,14.88477906,70.22801879,502.2958022
11,26,1,14.92235365,71.78276258,504.9139066
11,27,1,14.97167148,73.24368041,510.7047126
11,28,1,14.85347171,71.50846879,502.8031552
11,29,1,15.02106022,71.47336861,509.497794
11,30,1,14.81597621,70.96304472,500.631394
11,31,0,14.58997657,71.84729923,498.2198161
11,32,0,14.66633653,74.41380262,501.5638861
11,33,0,14.76136337,73.13761274,498.8549566
11,34,0,14.77127172,76.439523,498.276546
11,35,0,14.76000397,78.06520273,505.1464524
11,36,0,14.71013005,76.86378395,512.5629746
11,37,0,14.69155795,77.31667458,499.3131657
11,38,0,14.75612255,78.06667532,496.8484589
11,39,0,14.74230289,78.79612177,491.357403
11,40,0,14.61755484,78.16405585,500.7039586
11,41,0,14.53443631,75.93529184,504.5473639
11,42,0,14.63729277,76.0511646,491.2979427
11,43,0,14.71245251,74.69358192,493.8926631
11,44,0,14.65654617,77.39659007,498.109283
11,45,0,14.69805182,80.06096805,508.6002964
11,46,0,14.65413947,79.02208855,513.8567189
11,47,0,14.7462502,76.70246676,514.7539523
11,48,0,14.72273594,74.31513772,512.6168014
11,49,0,14.65585258,74.71628021,501.2727291
11,50,0,14.58211491,72.35131176,496.4152156
11,51,0,14.61505758,73.30098528,505.5681959
11,52,0,14.58281944,74.58088757,504.4377719
11,53,0,14.70523734,76.0599287,506.877324
11,54,0,14.55791031,78.5725375,502.7652843
11,55,0,14.56668696,78.96647232,509.6376255
11,56,0,14.56076046,78.90730195,514.4357141
11,57,0,14.61355557,79.33252543,507.8685919
11,58,0,14.53593868,77.60067298,498.3749422
11,59,0,14.52724739,74.08246795,490.6530414
11,60,0,14.61138884,73.06102053,499.7465599
12,1,0,14.58014379,77.65614801,494.9546915
12,2,0,14.64726655,77.75099708,496.785736
12,3,0,14.80161393,80.00527653,498.0436676
12,4,0,14.74881793,76.45135947,502.6946966
12,5,0,14.68184608,75.22158514,500.3132754
12,6,0,14.75774767,78.92031284,498.0988251
12,7,0,14.51319082,78.82526932,488.0525491
12,8,0,14.69688308,74.59388585,493.6924306
12,9,0,14.60839001,74.21597325,495.9056643
12,10,0,14.82851652,73.84558951,497.8886532
12,11,0,14.68424831,75.58136607,492.7907796
12,12,0,14.7244779,75.06881526,496.7104883
12,13,0,14.75993442,75.00295732,498.3488628
12,14,0,14.57890493,75.21751414,492.2004982
12,15,0,14.60310095,74.91008611,497.1928107
12,16,0,14.47662675,74.06477706,497.1926162
12,17,0,14.4541264,72.86274138,498.6189081
12,18,0,14.59354918,71.18278884,506.5620967
12,19,0,14.67227047,72.27201928,513.594382
12,20,1,14.57475183,72.17237061,512.0245349
12,21,1,14.51038961,75.01223134,500.9212508
12,22,1,14.52123828,72.71162901,493.6227582
12,23,1,14.62154142,74.9753015,490.0329259
12,24,1,14.60503998,72.1431269,484.946893
12,25,1,14.82313779,74.18088663,496.4117843
12,26,1,14.67602339,73.77518295,492.7271019
12,27,1,14.65563017,69.43784854,486.417056
12,28,1,14.68694004,68.70155429,487.7687993
12,29,1,14.72970517,69.72408883,500.056151
12,30,0,14.68678644,69.41343835,498.0197428
12,31,0,14.69411894,70.77719744,496.5659867
12,32,0,14.71343666,71.37264453,502.5259782
12,33,0,14.75966181,74.59782538,497.4840822
12,34,0,14.80978307,72.47884123,502.4704482
12,35,0,14.76010535,71.27623257,509.6599644
12,36,0,14.80329632,73.3328952,510.0320741
12,37,0,14.76921779,74.31976241,509.4996561
12,38,0,14.87456927,75.9173105,506.3810212
12,39,0,14.72856981,74.98388037,507.9283402
12,40,0,14.81490175,74.64398802,509.1782991
12,41,0,14.77190123,75.51534326,506.0484421
12,42,0,14.76353568,76.85971314,511.3564556
12,43,0,14.68009937,76.52012171,513.5073941
12,44,0,14.5207339,79.47261443,508.0160315
12,45,0,14.41966028,79.55438685,504.0892012
12,46,0,14.37240441,77.65523545,506.6671734
12,47,0,14.43989832,75.69287917,509.2568288
12,48,0,14.35886299,75.76108104,495.6474181
12,49,0,14.34511051,73.55072931,482.8831219
12,50,0,14.48052013,75.09341769,488.5982962
12,51,0,14.46374442,73.8574194,494.3007114
12,52,0,14.5408858,74.94421064,494.8736049
12,53,0,14.54382236,76.35964078,498.0769617
12,54,0,14.49224985,78.42851349,493.7515635
12,55,0,14.63268669,78.39921235,495.3077932
12,56,0,14.55761612,78.40120281,489.7731971
12,57,0,14.72720172,78.87178034,505.6753821
12,58,0,14.75950568,76.18545319,509.6255841
12,59,0,14.67641733,76.94213058,497.8231684
12,60,0,14.57787388,79.28461841,484.8556137
13,1,0,14.68326584,75.46952785,496.8514722
13,2,0,14.63794816,75.5793749,493.6798216
13,3,0,14.46592537,76.78657304,501.7715905
13,4,0,14.52038133,75.10326785,496.6887591
13,5,0,14.62272975,76.3201284,496.5644555
13,6,0,14.7009302,77.41567972,496.8986172
13,7,0,14.65145274,75.99093916,497.5137718
13,8,0,14.78982846,73.96458775,507.7839183
13,9,0,14.60481892,76.29301786,512.7596787
13,10,0,14.57919718,76.21963841,511.5579134
13,11,0,14.44412073,76.34621104,505.0363906
13,12,0,14.24216431,74.68874069,500.6707156
13,13,0,14.29800752,72.9472578,509.8731816
13,14,0,14.3792566,76.2176492,508.2697522
13,15,0,14.39407688,71.40059168,506.0394167
13,16,0,14.50139321,74.25099029,500.6889742
13,17,0,14.57128311,74.60405959,503.9283816
13,18,0,14.55849903,76.66234477,496.8613559
13,19,1,14.59498923,76.08158215,492.1224306
13,20,1,14.89262675,76.23186833,489.7084995
13,21,1,15.00584422,73.77380887,502.4598692
13,22,1,15.1578271,76.67373561,500.3616879
13,23,1,14.98526205,77.26186532,502.2252251
13,24,1,14.90817755,78.73079162,505.5298339
13,25,1,14.67684828,78.56731594,489.2838296
13,26,1,14.73428864,76.55809542,485.8579957
13,27,1,15.04332208,74.34434414,481.8514979
13,28,1,14.76598119,75.40783897,483.3037605
13,29,1,14.64409421,70.89501034,495.3291411
13,30,1,14.67733868,71.13468712,504.9445936
13,31,1,14.80657297,73.3452162,501.5253577
13,32,1,14.67953592,75.15834148,493.4450289
13,33,1,14.78840612,72.30837028,492.0076287
13,34,1,14.92591776,72.57252178,491.0592432
13,35,1,14.87420527,73.53828918,487.0087966
13,36,0,14.85064716,71.36796503,486.8454797
13,37,0,14.77680742,72.75612706,494.2546269
13,38,0,14.86699445,73.26856404,492.6600811
13,39,0,14.90009069,72.20986637,494.4049087
13,40,0,14.85324343,73.56828652,495.3718286
13,41,0,14.66771045,71.46419956,494.2768838
13,42,0,14.6054209,70.46582386,489.7421008
13,43,0,14.40630815,76.1998883,500.0699035
13,44,0,14.50948672,77.35246394,506.8218393
13,45,0,14.52161161,75.20913713,497.6469212
13,46,0,14.52746729,73.74542522,496.9393005
13,47,0,14.48079579,76.08621423,490.9609567
13,48,0,14.64864121,74.73185431,498.646791
13,49,0,14.58409705,73.82188302,497.0638164
13,50,0,14.592952,73.61540901,507.5119567
13,51,0,14.53852017,75.47685515,497.7463189
13,52,0,14.57921339,76.16266074,495.2348997
13,53,0,14.49134928,73.17985304,496.1661136
13,54,0,14.4919842,74.90663749,488.0333665
13,55,0,14.52655798,76.43800138,497.6255463
13,56,0,14.46584919,75.71623927,501.2490885
13,57,0,14.38239375,77.20655457,514.2654247
13,58,0,14.39994648,74.96423992,507.3759737
13,59,0,14.47476332,73.71164148,505.6734133
13,60,0,14.58512714,75.09773505,504.8724475
14,1,0,14.67942436,74.17327775,507.2848538
14,2,0,14.65963213,73.34702534,502.2487062
14,3,0,14.7105861,74.10807609,499.1532669
14,4,0,14.63072997,74.08581408,497.9392095
14,5,0,14.73811648,73.90510953,494.762619
14,6,0,14.69486541,74.5542333,493.3910786
14,7,0,14.60768802,73.46733718,491.6454184
14,8,0,14.56989198,76.3544371,491.5637162
14,9,0,14.65207012,76.77986206,504.099706
14,10,0,14.57299154,76.33647179,499.4693593
14,11,0,14.56066239,75.48419961,495.3118877
14,12,0,14.58966776,73.70293523,504.7645456
14,13,0,14.61553465,77.9402434,503.9702559
14,14,0,14.66742095,78.92794853,504.154981
14,15,0,14.57682941,80.46752689,512.8309752
14,16,1,14.74063431,77.59139363,506.1782719
14,17,1,14.97733405,74.48173634,519.1548367
14,18,1,14.81459849,77.10467055,516.4618594
14,19,1,14.80334962,75.17281334,512.9210048
14,20,1,14.94804077,77.61945937,509.6129603
14,21,1,15.08593418,74.47553979,511.272619
14,22,1,14.9791311,75.15319826,513.2251159
14,23,1,14.99956122,73.23809382,507.7181376
14,24,1,15.03269575,68.46604127,517.5839938
14,25,1,15.0386263,68.76824147,518.4718085
14,26,1,14.89027295,71.10280209,516.6887849
14,27,1,14.88793286,69.20261255,513.1048608
14,28,1,14.95175167,69.04546609,516.3336691
14,29,1,14.73317228,68.93189611,508.2824557
14,30,1,14.68460704,69.42865743,493.6282425
14,31,1,14.76011331,68.02986328,491.3230513
14,32,1,14.83418178,70.87291595,491.8064971
14,33,1,14.75862373,73.56703915,487.1537513
14,34,0,14.7953973,73.5462178,503.3689454
14,35,0,14.74390714,74.95600047,505.974873
14,36,0,14.81375272,75.1490318,507.54362
14,37,0,14.88395724,74.4856644,498.8780834
14,38,0,14.90601289,73.14960778,499.0164061
14,39,0,14.96851995,74.27078374,500.6320529
14,40,0,14.87324598,74.26760258,496.9483177
14,41,0,14.88116963,73.03019596,499.8732938
14,42,0,14.73904406,75.48113408,492.5958883
14,43,0,14.78194405,76.1039501,504.1006278
14,44,0,14.64948274,75.65981652,489.1864535
14,45,0,14.6494545,77.41287317,493.0063192
14,46,0,14.80452396,77.16365311,489.8579384
14,47,0,14.58250951,76.77342377,501.8215997
14,48,0,14.61922148,75.4297789,490.3076153
14,49,0,14.68213701,73.09044189,504.3743059
14,50,0,14.69652005,71.73502814,500.6569941
14,51,0,14.60802528,75.15164199,498.6057952
14,52,0,14.64231175,73.54644547,504.6819348
14,53,0,14.5675703,74.1124991,504.9189741
14,54,0,14.62854833,71.29876731,513.3326614
14,55,0,14.62464765,74.15463242,513.4509904
14,56,0,14.62665151,74.76142081,501.2739587
14,57,0,14.63375692,74.05190376,504.8716663
14,58,0,14.74937912,72.31999116,496.292638
14,59,0,14.68823975,72.97463117,496.9431996
14,60,0,14.61005158,70.97167802,498.6682469
15,1,0,14.62266684,72.61624211,505.7132904
15,2,0,14.78842268,70.89377388,509.1692757
15,3,0,14.58491066,73.30406177,496.7610662
15,4,0,14.76453642,72.57891425,497.6404687
15,5,0,14.649347,73.38463658,506.2506614
15,6,0,14.80070096,75.71513723,504.6406908
15,7,0,14.79604078,76.38277154,502.9188064
15,8,0,14.7672702,74.86884782,492.6355749
15,9,0,14.65077685,72.87356408,494.685419
15,10,0,14.5119539,73.13150823,495.4716155
15,11,0,14.41574627,73.69460071,501.393831
15,12,0,14.46114425,77.9184358,507.7361147
15,13,0,14.60373186,76.04473288,506.3703138
15,14,0,14.56107618,75.03968038,496.102256
15,15,0,14.4994101,75.94096893,504.5856914
15,16,0,14.55177129,76.30669923,507.0912368
15,17,0,14.49173437,75.62598573,505.2751832
15,18,0,14.4195127,77.3771876,496.627336
15,19,0,14.54153896,77.0249189,496.0183416
15,20,0,14.47370778,76.25777961,499.1323976
15,21,0,14.33805102,76.26135754,494.3124403
15,22,0,14.50739628,72.0965162,499.0163165
15,23,0,14.49677039,72.96070393,487.1585567
15,24,0,14.59334005,71.91652533,488.8718148
15,25,1,14.56053827,71.75634817,499.9113161
15,26,1,14.53199663,73.12130187,503.2438452
15,27,1,14.75337163,73.59695805,511.9964251
15,28,1,14.77555225,72.33169306,505.4648274
15,29,1,14.7589464,72.61396998,503.0061045
15,30,1,14.83117738,70.07782237,493.8827902
15,31,1,14.7478653,71.62363891,495.9696235
15,32,1,14.6306096,75.90540361,487.6379033
15,33,1,14.70559016,74.02404292,481.574258
15,34,0,14.48655307,77.31405055,489.942447
15,35,0,14.53106974,75.55338775,490.3820877
15,36,0,14.54329951,75.92048171,488.6877612
15,37,0,14.54944977,76.88409529,503.4646854
15,38,0,14.5451395,75.00079941,503.4282424
15,39,0,14.49105285,73.86878313,500.5801152
15,40,0,14.4600517,76.6468445,503.8050067
15,41,0,14.32429033,73.85286592,497.625112
15,42,0,14.35888476,73.73686834,493.998976
15,43,0,14.56017788,76.27459641,497.0304468
15,44,0,14.52813207,75.20478284,494.0999153
15,45,0,14.53613514,73.37331479,497.22674
15,46,0,14.55214938,73.84234773,495.9777661
15,47,0,14.53773498,76.01676406,497.8077112
15,48,0,14.49570713,78.92055078,511.465003
15,49,0,14.49227803,80.35434533,499.6257983
15,50,0,14.49321742,79.75177795,492.9507459
15,51,0,14.40746004,80.08278334,480.7259225
15,52,0,14.54802475,79.22390336,488.5386428
15,53,0,14.52335939,77.29925301,486.5182791
15,54,0,14.38491966,76.71759728,483.6828764
15,55,0,14.37202285,77.11191592,474.9703771
15,56,0,14.47779071,76.41426088,487.6055017
15,57,0,14.56293812,74.00790573,484.2087941
15,58,0,14.56642983,74.52827,488.0169742
15,59,0,14.59135044,75.09133991,489.5177823
15,60,0,14.45523536,73.81527795,492.7255553
16,1,0,14.55575373,74.64068268,501.3642494
16,2,0,14.48076733,74.40407502,503.3361664
16,3,0,14.66411072,74.71925924,499.4076658
16,4,0,14.51925081,76.59755399,491.0257817
16,5,0,14.58424548,79.14657379,492.6875008
16,6,0,14.50720421,78.67415759,505.075637
16,7,0,14.47638863,77.09195732,502.6324907
16,8,0,14.63487694,74.98392361,501.4665733
16,9,0,14.68454957,73.02988452,500.3959441
16,10,0,14.66508665,73.61113443,504.5962116
16,11,0,14.73957267,74.19358453,504.5993773
16,12,0,14.92730547,72.04508386,513.0057015
16,13,0,14.95035435,71.48432963,511.5167102
16,14,0,15.06362599,68.78567393,514.1273371
16,15,0,15.16240018,69.86817699,517.5912159
16,16,0,14.90784206,70.98927168,508.6305235
16,17,0,14.8083157,71.5611265,501.9680052
16,18,0,14.76243065,73.64914976,498.2116303
16,19,0,14.6200555,75.76223066,497.3538504
16,20,1,14.68761647,74.65577532,493.539339
16,21,1,14.46744103,72.41462317,495.5841989
16,22,1,14.58636099,74.17993469,500.3615699
16,23,1,14.58417872,74.29462395,509.4766876
16,24,1,14.79909418,72.92204983,505.9245657
16,25,1,14.82461961,70.72359999,507.4617495
16,26,1,14.93985594,68.25436445,510.5273309
16,27,1,14.97579576,70.75893971,510.0622501
16,28,1,14.9777333,69.94186781,512.5762714
16,29,1,14.88026356,72.78618022,497.9518503
16,30,1,14.92306214,69.24438401,495.1492836
16,31,1,14.84459702,73.71492245,500.5704305
16,32,1,14.8813313,72.14496911,495.5340672
16,33,0,14.70134993,72.15989387,503.5876385
16,34,0,14.8998283,72.99720544,508.4854692
16,35,0,14.75271053,74.3200738,500.949911
16,36,0,14.80467647,74.11341327,502.1331619
16,37,0,14.91538493,77.93126821,505.9810552
16,38,0,14.88203015,76.2806949,505.1935553
16,39,0,14.75874586,76.62164519,503.4705632
16,40,0,14.74253126,78.00856301,510.7390027
16,41,0,14.75765735,74.960454,502.3155646
16,42,0,14.98399298,75.61073882,506.8964243
16,43,0,14.97868632,76.24367914,500.1774752
16,44,0,14.722193,74.01638422,501.6325097
16,45,0,14.74259348,72.46079648,502.2495792
16,46,0,14.5935352,73.52593065,504.6650423
16,47,0,14.64793543,74.01134653,498.2422754
16,48,0,14.70817948,74.57072588,491.6769992
16,49,0,14.66465464,73.54467622,494.8717523
16,50,0,14.62774964,74.96043597,489.2428611
16,51,0,14.78162317,74.92876985,505.1179076
16,52,0,14.77971448,76.15264289,498.0247928
16,53,0,14.79689214,76.21826129,502.187847
16,54,0,14.73003302,78.03425092,507.6353737
16,55,0,14.57568515,77.70585719,508.6400261
16,56,0,14.54002079,75.75699474,509.217769
16,57,0,14.60974736,75.02681642,514.6290517
16,58,0,14.49238626,75.1400303,514.1033298
16,59,0,14.35340169,75.35498066,509.5673324
16,60,0,14.47488386,76.12797816,507.8906452
17,1,0,14.78267476,71.64489763,502.1734685
17,2,0,14.90376202,72.82626006,503.1305516
17,3,0,14.85872967,73.49327873,505.08988
17,4,0,14.76798204,74.06095313,510.4644584
17,5,0,14.67544304,74.48158058,505.7543691
17,6,0,14.73732512,73.77957917,499.8890055
17,7,0,14.80983725,72.14631217,504.0301253
17,8,0,14.71103205,74.14230039,499.1205358
17,9,0,14.73180671,71.25162164,500.6956028
17,10,0,14.6752273,72.50040064,493.0179586
17,11,0,14.58658663,72.5743487,496.6511767
17,12,0,14.58468105,74.11668508,490.2084325
17,13,0,14.65083071,73.43993543,497.5605605
17,14,0,14.66258558,77.11379628,490.8135522
17,15,0,14.68002562,74.23338752,489.0829686
17,16,0,14.71958463,76.03335779,483.6162321
17,17,0,14.79335857,75.98865017,502.9594425
17,18,0,14.79890625,73.58756894,499.3121527
17,19,0,14.64699055,70.36522869,501.8536042
17,20,0,14.62378222,73.1825509,505.4115633
17,21,0,14.67930692,73.61906014,501.3604498
17,22,0,14.67522477,72.31044795,506.6179729
17,23,0,14.69972072,73.00258494,500.2614011
17,24,1,14.75073774,77.24945018,496.0676963
17,25,1,14.96535907,75.0643712,492.7281165
17,26,1,14.95756712,74.04678425,493.3663956
17,27,1,15.06092335,73.51811308,499.6017528
17,28,1,15.04776233,71.75300999,501.1099787
17,29,1,14.93080845,72.41655535,488.704817
17,30,1,14.90080653,71.23236626,488.4122705
17,31,1,14.8413238,71.98210545,483.7388694
17,32,1,14.81836762,72.69398529,489.5759444
17,33,1,14.93566892,71.02536344,496.072705
17,34,1,14.93680622,70.99678883,499.5469058
17,35,1,14.83105756,71.81120766,490.0091521
17,36,1,14.62428428,73.47930686,479.3096334
17,37,1,14.77739607,73.14028213,481.3625321
17,38,1,14.73859661,72.81139152,482.3298251
17,39,0,14.6353906,71.85557352,478.5043543
17,40,0,14.63066323,72.68820356,483.7195229
17,41,0,14.64076354,72.05906175,499.8589718
17,42,0,14.77296215,75.11730644,502.8
17,43,0,14.7728127,77.40894788,504.4470659
17,44,0,14.70513628,76.23170307,498.6706231
17,45,0,14.81508613,76.82909302,496.0046336
17,46,0,14.88117422,76.50392995,498.476163
17,47,0,14.80302644,77.19165825,499.0464939
17,48,0,14.79283332,73.39257089,509.6043645
17,49,0,14.71978131,76.5160174,497.3922769
17,50,0,14.70215588,77.06852521,494.7027861
17,51,0,14.68061941,76.38929086,496.4006637
17,52,0,14.49585267,75.36989111,491.3059556
17,53,0,14.48856889,74.30964522,493.4227402
17,54,0,14.57632291,74.64549422,494.6883578
17,55,0,14.53158214,74.20072412,495.210162
17,56,0,14.62186109,76.31230515,506.3458335
17,57,0,14.51501999,76.39720418,499.4841151
17,58,0,14.31375689,75.4064003,493.5097796
17,59,0,14.49088592,77.61817641,492.7797018
17,60,0,14.36700092,77.98298653,488.8313934
18,1,0,14.7982353,73.09815784,504.2669714
18,2,0,14.75643936,73.11289249,499.4136858
18,3,0,14.7787795,73.13031945,504.6631656
18,4,0,14.58289964,74.18227479,487.491731
18,5,0,14.54823467,75.61007821,490.0102232
18,6,0,14.57219025,77.9998984,489.8653625
18,7,0,14.56543545,77.6554869,495.1530445
18,8,0,14.58853805,75.87809001,504.1458828
18,9,0,14.69569047,74.7949497,502.4203171
18,10,0,14.79078749,72.65904644,501.0289517
18,11,0,14.8657057,71.80928688,521.2025804
18,12,0,14.8338918,73.23066194,516.0704016
18,13,0,14.83600519,74.23926008,513.2857968
18,14,0,14.77773871,72.91984198,509.081634
18,15,0,14.74982164,70.91740467,508.5604179
18,16,0,14.73425883,69.69231286,505.6881862
18,17,0,14.62732496,70.15129565,497.7559766
18,18,0,14.68794473,70.92674602,511.0944321
18,19,0,14.69040021,71.40014206,501.9597425
18,20,0,14.81838821,73.34483889,511.3664443
18,21,0,14.83008693,74.87625508,512.6374229
18,22,0,14.6603008,75.19122483,506.542639
18,23,0,14.69303663,73.51965078,501.2137008
18,24,0,14.6518302,73.9814209,497.0402064
18,25,1,14.84610624,68.21889462,492.7129578
18,26,1,14.77378958,69.70339985,491.3361597
18,27,1,14.90584671,68.85921404,494.4563313
18,28,1,14.80043183,69.3549243,480.816826
18,29,1,14.89469434,68.91074463,486.4113745
18,30,1,14.93277916,66.79790924,491.3287961
18,31,1,14.93121713,69.66734498,491.3617595
18,32,1,14.92399755,70.47229107,500.5281342
18,33,1,14.96876825,71.57026837,513.7740387
18,34,1,14.90195561,72.07312719,509.2435499
18,35,1,14.92906558,74.17870044,510.0953405
18,36,1,15.11595283,74.41763543,515.0339838
18,37,1,14.9668362,73.75246104,499.4880896
18,38,1,14.79216874,72.33778232,495.8220421
18,39,1,14.71709705,70.81631501,490.2635014
18,40,1,14.80802809,71.47200548,497.2965622
18,41,1,14.9975657,70.51470517,496.0398594
18,42,1,14.8756357,71.52525013,504.6231318
18,43,0,14.83888184,73.10122997,508.3367779
18,44,0,14.98806515,70.8312955,501.9454474
18,45,0,15.0950567,71.49589001,499.9305435
18,46,0,14.8889178,72.58160518,501.7517634
18,47,0,14.92893183,74.90809801,507.4559836
18,48,0,14.73182124,74.43817535,502.7875706
18,49,0,14.70185217,75.11255277,508.7477298
18,50,0,14.59144032,76.18627384,503.2934056
18,51,0,14.64357167,74.68396452,496.4395952
18,52,0,14.50467235,74.4625935,496.0341186
18,53,0,14.4598121,77.9994793,480.5880777
18,54,0,14.48307661,74.82136868,479.2320927
18,55,0,14.63478608,75.42497504,482.365376
18,56,0,14.75573513,74.77870244,490.9291051
18,57,0,14.84869365,74.96235345,493.0611004
18,58,0,14.85317651,75.11261927,490.1271537
18,59,0,14.78990375,73.94768815,488.3765594
18,60,0,14.70970383,73.95791151,497.0220624
19,1,0,14.60306078,75.06280549,497.8258722
19,2,0,14.54488836,76.80770187,504.9186018
19,3,0,14.61384948,78.22230806,510.2938357
19,4,0,14.6399736,77.39972072,519.9893134
19,5,0,14.70687097,76.42226558,516.919078
19,6,0,14.65209857,76.19377541,516.895609
19,7,0,14.82661327,76.08645598,514.6015518
19,8,0,14.85920479,77.82009861,508.9508784
19,9,0,14.83121246,74.14270222,508.3118178
19,10,0,14.8127507,77.82266484,505.143116
19,11,0,14.8111312,75.15854447,509.6939566
19,12,0,14.70663321,74.51097978,504.0593141
19,13,0,14.42774105,74.4943059,505.4732705
19,14,0,14.54052586,72.6539803,509.5758602
19,15,0,14.52389044,73.68820873,502.9581121
19,16,0,14.82784713,70.5630735,506.3802164
19,17,0,14.58691685,72.50025426,498.5652209
19,18,0,14.63117763,72.67593603,502.2482153
19,19,0,14.58883495,72.20475129,490.5832148
19,20,0,14.75060596,73.56543443,498.4421741
19,21,0,14.61281546,75.43965788,496.8863875
19,22,0,14.70811656,76.74382856,498.4642012
19,23,0,14.70250631,77.22405332,497.2674481
19,24,0,14.84249675,78.52957218,499.4800661
19,25,1,14.93455559,75.53181268,499.678639
19,26,1,14.96727457,71.49004241,498.419654
19,27,1,14.79277546,70.47470769,486.06818
19,28,1,14.82047639,68.44005796,480.2771082
19,29,0,14.60382565,70.21570091,491.5333058
19,30,0,14.51716194,71.05638095,487.3142377
19,31,0,14.61784468,74.44836913,492.1361773
19,32,0,14.74762406,75.05156048,495.3222943
19,33,0,14.6869324,74.46359607,488.7955623
19,34,0,14.71533944,73.87183072,498.7891819
19,35,0,14.65381614,72.62603772,498.684691
19,36,0,14.65030133,73.67056109,495.7128429
19,37,0,14.76721066,74.77564418,495.5118356
19,38,0,14.82298129,75.06610045,495.4817846
19,39,0,14.83367115,77.16052437,498.4708738
19,40,0,14.83369012,76.44253716,497.4738717
19,41,0,14.85865437,73.89776511,491.6055574
19,42,0,14.81653203,72.93547519,482.31669
19,43,0,14.71089813,74.69014138,498.2282853
19,44,0,14.65590389,75.86047365,496.2835985
19,45,0,14.68359987,74.68451651,488.5399142
19,46,0,14.63998191,74.40189135,485.779368
19,47,0,14.63160802,74.29823766,491.2784881
19,48,0,14.60052077,74.65106656,495.6850782
19,49,0,14.67121015,75.8942476,491.2919426
19,50,0,14.55887428,78.59302028,495.0194105
19,51,0,14.58883431,77.00262802,498.9718997
19,52,0,14.60248417,78.51871872,500.0381775
19,53,0,14.57155087,75.8541933,513.0592027
19,54,0,14.58193374,76.14103025,509.183824
19,55,0,14.66922404,74.81666473,505.782741
19,56,0,14.79224455,73.71045588,516.3068113
19,57,0,14.8256405,73.97269426,516.8968493
19,58,0,14.79225537,74.20824405,517.8092786
19,59,0,14.65782341,73.63826747,509.9665216
19,60,0,14.69698491,74.69355482,509.4590845
20,1,0,14.4264824,76.38402086,503.2209895
20,2,0,14.46808471,77.62736454,501.3588492
20,3,0,14.620313,78.78593558,496.7814089
20,4,0,14.74963398,76.93637461,497.8359935
20,5,0,14.68675315,76.28697219,487.4112801
20,6,0,14.66953594,77.32840857,488.1847608
20,7,0,14.71166971,77.95803157,499.2760093
20,8,0,14.80204137,77.70106964,499.2889902
20,9,0,14.79939965,74.84077442,494.9355113
20,10,0,14.63478211,75.79655191,490.6076509
20,11,0,14.69013407,76.1863821,494.4587136
20,12,0,14.63982698,73.50265148,490.8779178
20,13,0,14.71171422,71.27615422,501.5170526
20,14,0,14.75278512,72.43482243,506.9101348
20,15,0,14.91802137,69.96787407,506.3855749
20,16,0,14.75820077,73.90406215,494.1419486
20,17,0,14.67849083,72.28294696,489.3574628
20,18,0,14.76345553,73.26154394,491.7338578
20,19,0,14.74008998,73.60980102,494.0542952
20,20,0,14.85810515,73.22537051,498.2475218
20,21,0,14.8978146,72.86327822,494.7894165
20,22,0,14.67000287,74.38250897,493.9704412
20,23,1,14.81935448,71.37165359,498.5040588
20,24,1,14.70484788,70.48337554,494.1602752
20,25,1,14.43708377,71.49278989,478.7399229
20,26,1,14.53206971,71.24348658,471.7386287
20,27,1,14.46239568,72.229197,477.7916401
20,28,1,14.51731328,72.71883816,480.0017428
20,29,1,14.65720506,72.11488474,486.3968826
